Date,Open,High,Low,Close,Adj Close,Volume,sector,ETF Name,Full ETF Name
2020-08-01,24.1299991607666,25.770000457763672,23.8700008392334,25.059999465942383,23.531877517700195,980973000,Financial,XLF,Financial Select Sector SPDR Fund
2020-09-01,24.93000030517578,26.010000228881836,22.940000534057617,24.06999969482422,22.602245330810547,1328908300,Financial,XLF,Financial Select Sector SPDR Fund
2020-10-01,24.170000076293945,25.59000015258789,23.25,23.860000610351562,22.52828598022461,1232687400,Financial,XLF,Financial Select Sector SPDR Fund
2020-11-01,24.260000228881836,28.690000534057617,23.959999084472656,27.8799991607666,26.323911666870117,1328286800,Financial,XLF,Financial Select Sector SPDR Fund
2020-12-01,28.399999618530273,29.520000457763672,28.110000610351562,29.479999542236328,27.834611892700195,932234400,Financial,XLF,Financial Select Sector SPDR Fund
2021-01-01,29.59000015258789,31.6200008392334,28.81999969482422,28.950000762939453,27.480806350708008,1178652900,Financial,XLF,Financial Select Sector SPDR Fund
2021-02-01,29.270000457763672,33.84000015258789,29.020000457763672,32.310001373291016,30.6702938079834,1088237300,Financial,XLF,Financial Select Sector SPDR Fund
2021-03-01,32.86000061035156,35.290000915527344,32.599998474121094,34.04999923706055,32.32197952270508,1679465600,Financial,XLF,Financial Select Sector SPDR Fund
2021-04-01,34.0,36.61000061035156,34.0,36.2599983215332,34.57238006591797,924607000,Financial,XLF,Financial Select Sector SPDR Fund
2021-05-01,36.56999969482422,38.2599983215332,36.040000915527344,37.9900016784668,36.221866607666016,1029858400,Financial,XLF,Financial Select Sector SPDR Fund
2021-06-01,38.369998931884766,38.599998474121094,35.18000030517578,36.689998626708984,34.98236846923828,1295010500,Financial,XLF,Financial Select Sector SPDR Fund
2021-07-01,36.869998931884766,37.13999938964844,34.900001525878906,36.52000045776367,34.958221435546875,1083192000,Financial,XLF,Financial Select Sector SPDR Fund
2021-08-01,36.77000045776367,39.040000915527344,36.119998931884766,38.400001525878906,36.75782012939453,956488300,Financial,XLF,Financial Select Sector SPDR Fund
2021-09-01,38.43000030517578,38.91999816894531,36.029998779296875,37.529998779296875,35.92502212524414,1098176400,Financial,XLF,Financial Select Sector SPDR Fund
2021-10-01,37.630001068115234,40.86000061035156,37.4900016784668,40.2599983215332,38.70512390136719,1077677100,Financial,XLF,Financial Select Sector SPDR Fund
2021-11-01,40.540000915527344,40.68000030517578,37.900001525878906,37.959999084472656,36.49394226074219,1122776900,Financial,XLF,Financial Select Sector SPDR Fund
2021-12-01,38.630001068115234,39.7400016784668,37.209999084472656,39.04999923706055,37.541847229003906,1342744800,Financial,XLF,Financial Select Sector SPDR Fund
2022-01-01,39.34000015258789,41.70000076293945,36.81999969482422,39.060001373291016,37.73136901855469,1608899400,Financial,XLF,Financial Select Sector SPDR Fund
2022-02-01,39.11000061035156,41.38999938964844,36.79999923706055,38.52000045776367,37.20974349975586,1311597600,Financial,XLF,Financial Select Sector SPDR Fund
2022-03-01,38.150001525878906,40.0099983215332,35.4900016784668,38.31999969482422,37.01654815673828,1670153700,Financial,XLF,Financial Select Sector SPDR Fund
2022-04-01,38.58000183105469,38.65999984741211,34.43000030517578,34.5099983215332,33.466575622558594,1329232900,Financial,XLF,Financial Select Sector SPDR Fund
2022-05-01,34.66999816894531,36.099998474121094,32.22999954223633,35.470001220703125,34.39754867553711,1678540800,Financial,XLF,Financial Select Sector SPDR Fund
2022-06-01,35.380001068115234,35.52000045776367,30.579999923706055,31.450000762939453,30.499095916748047,1313433900,Financial,XLF,Financial Select Sector SPDR Fund
2022-07-01,31.350000381469727,33.81999969482422,30.3700008392334,33.709999084472656,32.86502456665039,836301800,Financial,XLF,Financial Select Sector SPDR Fund
2022-08-01,33.38999938964844,35.970001220703125,33.0,33.04999923706055,32.22156524658203,748899900,Financial,XLF,Financial Select Sector SPDR Fund
2022-09-01,32.90999984741211,34.81999969482422,30.1200008392334,30.360000610351562,29.5989933013916,974285400,Financial,XLF,Financial Select Sector SPDR Fund
2022-10-01,30.65999984741211,34.22999954223633,29.59000015258789,33.97999954223633,33.30252456665039,945082800,Financial,XLF,Financial Select Sector SPDR Fund
2022-11-01,34.2599983215332,36.31999969482422,33.08000183105469,36.310001373291016,35.5860710144043,821928800,Financial,XLF,Financial Select Sector SPDR Fund
2022-12-01,36.4900016784668,36.4900016784668,33.189998626708984,34.20000076293945,33.51813888549805,893570600,Financial,XLF,Financial Select Sector SPDR Fund
2023-01-01,34.45000076293945,36.56999969482422,34.06999969482422,36.560001373291016,36.05576705932617,869785500,Financial,XLF,Financial Select Sector SPDR Fund
2023-02-01,36.18000030517578,37.11000061035156,35.2599983215332,35.720001220703125,35.22734832763672,696238900,Financial,XLF,Financial Select Sector SPDR Fund
2023-03-01,35.560001373291016,36.2400016784668,30.389999389648438,32.150001525878906,31.706588745117188,1878467000,Financial,XLF,Financial Select Sector SPDR Fund
2023-04-01,32.119998931884766,33.529998779296875,31.65999984741211,33.16999816894531,32.874874114990234,947238800,Financial,XLF,Financial Select Sector SPDR Fund
2023-05-01,33.2599983215332,33.43000030517578,31.260000228881836,31.760000228881836,31.4774227142334,1010589700,Financial,XLF,Financial Select Sector SPDR Fund
2023-06-01,31.940000534057617,33.849998474121094,31.719999313354492,33.709999084472656,33.410072326660156,921765400,Financial,XLF,Financial Select Sector SPDR Fund
2023-07-01,33.709999084472656,35.709999084472656,33.25,35.33000183105469,35.17277526855469,750628800,Financial,XLF,Financial Select Sector SPDR Fund
2023-08-01,35.2599983215332,35.459999084472656,33.56999969482422,34.380001068115234,34.22700500488281,833554500,Financial,XLF,Financial Select Sector SPDR Fund
2023-09-01,34.59000015258789,35.060001373291016,32.95000076293945,33.16999816894531,33.02238464355469,871875500,Financial,XLF,Financial Select Sector SPDR Fund
2023-10-01,33.060001373291016,33.939998626708984,31.360000610351562,32.36000061035156,32.36000061035156,1106081300,Financial,XLF,Financial Select Sector SPDR Fund
2023-11-01,32.41999816894531,35.439998626708984,32.349998474121094,35.25,35.25,731735721,Financial,XLF,Financial Select Sector SPDR Fund
2018-12-01,60.150001525878906,60.29499816894531,49.650001525878906,53.185001373291016,48.61375427246094,28185400,Financial,IYF,iShares U.S. Financials ETF
2019-01-01,52.46500015258789,58.33000183105469,52.279998779296875,58.11000061035156,53.38614273071289,17544200,Financial,IYF,iShares U.S. Financials ETF
2019-02-01,58.20500183105469,60.244998931884766,57.4900016784668,59.72999954223633,54.874454498291016,11029000,Financial,IYF,iShares U.S. Financials ETF
2019-03-01,60.1150016784668,61.095001220703125,57.73500061035156,59.064998626708984,54.263511657714844,16558400,Financial,IYF,iShares U.S. Financials ETF
2019-04-01,59.400001525878906,63.0,59.32500076293945,62.93000030517578,58.09040069580078,8595400,Financial,IYF,iShares U.S. Financials ETF
2019-05-01,62.959999084472656,63.154998779296875,59.584999084472656,59.80500030517578,55.20572280883789,8123200,Financial,IYF,iShares U.S. Financials ETF
2019-06-01,59.7599983215332,62.98500061035156,59.59000015258789,62.79999923706055,57.97038650512695,5827200,Financial,IYF,iShares U.S. Financials ETF
2019-07-01,63.290000915527344,65.07499694824219,62.974998474121094,64.26499938964844,59.58330154418945,6164600,Financial,IYF,iShares U.S. Financials ETF
2019-08-01,64.3499984741211,64.63999938964844,60.650001525878906,62.77000045776367,58.19721603393555,8080200,Financial,IYF,iShares U.S. Financials ETF
2019-09-01,62.31999969482422,65.54499816894531,62.02000045776367,64.36499786376953,59.67600631713867,7023400,Financial,IYF,iShares U.S. Financials ETF
2019-10-01,64.48500061035156,66.01499938964844,61.51499938964844,65.5199966430664,61.03376388549805,8974400,Financial,IYF,iShares U.S. Financials ETF
2019-11-01,66.0,68.04000091552734,65.8949966430664,67.83499908447266,63.190242767333984,6921800,Financial,IYF,iShares U.S. Financials ETF
2019-12-01,67.94999694824219,69.07499694824219,66.29000091552734,68.88999938964844,64.17301177978516,6548600,Financial,IYF,iShares U.S. Financials ETF
2020-01-01,69.20500183105469,70.52999877929688,68.08999633789062,68.43499755859375,64.00057220458984,6148200,Financial,IYF,iShares U.S. Financials ETF
2020-02-01,68.73500061035156,71.84500122070312,60.14500045776367,61.7400016784668,57.739402770996094,9190600,Financial,IYF,iShares U.S. Financials ETF
2020-03-01,61.97999954223633,65.34500122070312,40.619998931884766,48.63999938964844,45.48824691772461,25885200,Financial,IYF,iShares U.S. Financials ETF
2020-04-01,46.3849983215332,55.150001525878906,45.005001068115234,53.38999938964844,50.311492919921875,17725800,Financial,IYF,iShares U.S. Financials ETF
2020-05-01,52.04999923706055,56.970001220703125,47.404998779296875,55.185001373291016,52.00299835205078,16655600,Financial,IYF,iShares U.S. Financials ETF
2020-06-01,55.41999816894531,62.03499984741211,53.560001373291016,55.06999969482422,51.894622802734375,12592600,Financial,IYF,iShares U.S. Financials ETF
2020-07-01,55.310001373291016,57.81999969482422,53.5099983215332,56.869998931884766,53.81771469116211,6146200,Financial,IYF,iShares U.S. Financials ETF
2020-08-01,57.029998779296875,60.08000183105469,56.584999084472656,59.26499938964844,56.08416748046875,8342400,Financial,IYF,iShares U.S. Financials ETF
2020-09-01,59.025001525878906,60.994998931884766,54.255001068115234,56.7400016784668,53.69468307495117,11751400,Financial,IYF,iShares U.S. Financials ETF
2020-10-01,56.9900016784668,60.22999954223633,54.41999816894531,55.53499984741211,52.8370361328125,7146600,Financial,IYF,iShares U.S. Financials ETF
2020-11-01,56.26499938964844,65.33499908447266,55.8849983215332,63.665000915527344,60.572059631347656,5950400,Financial,IYF,iShares U.S. Financials ETF
2020-12-01,64.67500305175781,66.87000274658203,63.790000915527344,66.7699966430664,63.526214599609375,3421300,Financial,IYF,iShares U.S. Financials ETF
2021-01-01,67.12000274658203,69.33000183105469,64.94999694824219,65.19999694824219,62.28227615356445,11649400,Financial,IYF,iShares U.S. Financials ETF
2021-02-01,65.69000244140625,74.44000244140625,65.4800033569336,71.36000061035156,68.1666259765625,8337500,Financial,IYF,iShares U.S. Financials ETF
2021-03-01,72.48999786376953,76.95999908447266,71.16999816894531,74.87000274658203,71.51954650878906,16587300,Financial,IYF,iShares U.S. Financials ETF
2021-04-01,74.87999725341797,80.81999969482422,74.87999725341797,80.22000122070312,76.90292358398438,10924100,Financial,IYF,iShares U.S. Financials ETF
2021-05-01,80.80999755859375,83.0199966430664,79.2300033569336,82.43000030517578,79.02153015136719,11592800,Financial,IYF,iShares U.S. Financials ETF
2021-06-01,83.12000274658203,83.81999969482422,78.51000213623047,81.05000305175781,77.69859313964844,10626900,Financial,IYF,iShares U.S. Financials ETF
2021-07-01,81.33999633789062,83.06999969482422,78.70999908447266,82.20999908447266,79.00881958007812,10271200,Financial,IYF,iShares U.S. Financials ETF
2021-08-01,82.62999725341797,85.52999877929688,81.19000244140625,84.7300033569336,81.43069458007812,7566800,Financial,IYF,iShares U.S. Financials ETF
2021-09-01,84.87999725341797,85.30000305175781,79.80000305175781,82.55000305175781,79.33557891845703,9639900,Financial,IYF,iShares U.S. Financials ETF
2021-10-01,82.73999786376953,90.5,82.3499984741211,89.22000122070312,86.10874938964844,8306100,Financial,IYF,iShares U.S. Financials ETF
2021-11-01,89.83000183105469,90.5,84.44999694824219,84.4800033569336,81.53404235839844,8044500,Financial,IYF,iShares U.S. Financials ETF
2021-12-01,85.97000122070312,87.79000091552734,82.33000183105469,86.69000244140625,83.66696166992188,15003600,Financial,IYF,iShares U.S. Financials ETF
2022-01-01,87.23999786376953,91.94999694824219,81.2300033569336,86.36000061035156,83.6170883178711,13792400,Financial,IYF,iShares U.S. Financials ETF
2022-02-01,86.47000122070312,91.05999755859375,80.80999755859375,84.83000183105469,82.13568878173828,9754800,Financial,IYF,iShares U.S. Financials ETF
2022-03-01,84.0199966430664,88.0199966430664,78.23999786376953,84.52999877929688,81.84520721435547,9629600,Financial,IYF,iShares U.S. Financials ETF
2022-04-01,85.1500015258789,85.18000030517578,75.62999725341797,75.7699966430664,73.6657485961914,7738300,Financial,IYF,iShares U.S. Financials ETF
2022-05-01,75.95999908447266,79.48999786376953,71.41000366210938,78.43000030517578,76.25189971923828,14508900,Financial,IYF,iShares U.S. Financials ETF
2022-06-01,78.19000244140625,78.61000061035156,67.51000213623047,69.9800033569336,68.03656005859375,7915500,Financial,IYF,iShares U.S. Financials ETF
2022-07-01,69.73999786376953,75.29000091552734,67.54000091552734,75.05000305175781,73.23681640625,4986700,Financial,IYF,iShares U.S. Financials ETF
2022-08-01,74.37000274658203,80.20999908447266,73.55000305175781,73.69000244140625,71.90968322753906,3793100,Financial,IYF,iShares U.S. Financials ETF
2022-09-01,73.43000030517578,77.68000030517578,67.08999633789062,67.55000305175781,65.91802978515625,6591200,Financial,IYF,iShares U.S. Financials ETF
2022-10-01,68.2300033569336,76.04000091552734,66.04000091552734,75.4800033569336,74.03882598876953,5752900,Financial,IYF,iShares U.S. Financials ETF
2022-11-01,76.08000183105469,80.37999725341797,73.58999633789062,80.37999725341797,78.84526062011719,3924600,Financial,IYF,iShares U.S. Financials ETF
2022-12-01,80.52999877929688,80.5999984741211,73.29000091552734,75.47000122070312,74.02901458740234,2864000,Financial,IYF,iShares U.S. Financials ETF
2023-01-01,75.94999694824219,80.9800033569336,75.1500015258789,80.9800033569336,79.85596466064453,3210300,Financial,IYF,iShares U.S. Financials ETF
2023-02-01,80.31999969482422,82.30000305175781,78.19999694824219,79.11000061035156,78.01191711425781,2019300,Financial,IYF,iShares U.S. Financials ETF
2023-03-01,78.66999816894531,80.13999938964844,66.91000366210938,71.13999938964844,70.15254211425781,6511300,Financial,IYF,iShares U.S. Financials ETF
2023-04-01,71.2300033569336,74.45999908447266,69.69999694824219,73.16999816894531,72.50790405273438,3616500,Financial,IYF,iShares U.S. Financials ETF
2023-05-01,73.30000305175781,73.80000305175781,68.30999755859375,70.19999694824219,69.56478118896484,3489700,Financial,IYF,iShares U.S. Financials ETF
2023-06-01,70.54000091552734,75.16999816894531,70.06999969482422,74.61000061035156,73.93487548828125,2839700,Financial,IYF,iShares U.S. Financials ETF
2023-07-01,74.6500015258789,80.2300033569336,73.36000061035156,79.41000366210938,78.99993896484375,3369400,Financial,IYF,iShares U.S. Financials ETF
2023-08-01,79.08000183105469,79.7300033569336,74.75,76.86000061035156,76.46310424804688,2638700,Financial,IYF,iShares U.S. Financials ETF
2023-09-01,77.16999816894531,78.88999938964844,74.16999816894531,74.76000213623047,74.37395477294922,4575700,Financial,IYF,iShares U.S. Financials ETF
2023-10-01,74.56999969482422,76.29000091552734,70.44999694824219,72.56999969482422,72.56999969482422,3272600,Financial,IYF,iShares U.S. Financials ETF
2023-11-01,72.6500015258789,79.70999908447266,72.54000091552734,79.16999816894531,79.16999816894531,3779848,Financial,IYF,iShares U.S. Financials ETF
2018-12-01,53.31999969482422,53.380001068115234,41.02000045776367,43.97999954223633,37.88198471069336,11492500,Financial,KBWB,Invesco KBW Bank ETF
2019-01-01,43.380001068115234,50.84000015258789,43.380001068115234,49.70000076293945,43.19338607788086,6915100,Financial,KBWB,Invesco KBW Bank ETF
2019-02-01,49.91999816894531,52.209999084472656,49.130001068115234,51.650001525878906,44.88808822631836,5509100,Financial,KBWB,Invesco KBW Bank ETF
2019-03-01,52.0,52.529998779296875,46.65999984741211,48.20000076293945,41.889766693115234,15969500,Financial,KBWB,Invesco KBW Bank ETF
2019-04-01,48.4900016784668,53.18000030517578,48.4900016784668,52.66999816894531,46.003326416015625,6776800,Financial,KBWB,Invesco KBW Bank ETF
2019-05-01,52.72999954223633,53.099998474121094,47.40999984741211,47.439998626708984,41.4353141784668,12762800,Financial,KBWB,Invesco KBW Bank ETF
2019-06-01,47.400001525878906,50.619998931884766,47.29999923706055,50.459999084472656,44.073055267333984,16710700,Financial,KBWB,Invesco KBW Bank ETF
2019-07-01,51.02000045776367,53.27000045776367,50.040000915527344,52.599998474121094,46.23271179199219,9716900,Financial,KBWB,Invesco KBW Bank ETF
2019-08-01,52.47999954223633,52.75,45.97999954223633,48.150001525878906,42.32139587402344,14948400,Financial,KBWB,Invesco KBW Bank ETF
2019-09-01,47.7599983215332,53.099998474121094,46.91999816894531,51.52000045776367,45.28345489501953,6925900,Financial,KBWB,Invesco KBW Bank ETF
2019-10-01,51.86000061035156,54.810001373291016,48.15999984741211,53.5,47.35905075073242,6350600,Financial,KBWB,Invesco KBW Bank ETF
2019-11-01,54.060001373291016,57.11000061035156,54.0,56.75,50.23600387573242,3136500,Financial,KBWB,Invesco KBW Bank ETF
2019-12-01,56.95000076293945,59.13999938964844,55.130001068115234,58.22999954223633,51.54613494873047,3315500,Financial,KBWB,Invesco KBW Bank ETF
2020-01-01,58.439998626708984,58.66999816894531,53.709999084472656,53.93000030517578,48.109649658203125,4323800,Financial,KBWB,Invesco KBW Bank ETF
2020-02-01,54.279998779296875,57.150001525878906,46.099998474121094,47.02000045776367,41.94540786743164,8611900,Financial,KBWB,Invesco KBW Bank ETF
2020-03-01,47.369998931884766,49.7400016784668,28.3799991607666,33.52000045776367,29.90238380432129,17230200,Financial,KBWB,Invesco KBW Bank ETF
2020-04-01,31.780000686645508,40.2400016784668,30.5,38.22999954223633,34.5086784362793,10965700,Financial,KBWB,Invesco KBW Bank ETF
2020-05-01,37.15999984741211,41.29999923706055,31.149999618530273,38.380001068115234,34.644081115722656,15406700,Financial,KBWB,Invesco KBW Bank ETF
2020-06-01,38.68000030517578,47.119998931884766,36.810001373291016,38.22999954223633,34.5086784362793,28010700,Financial,KBWB,Invesco KBW Bank ETF
2020-07-01,38.439998626708984,39.45000076293945,35.52000045776367,38.349998474121094,34.902896881103516,23881500,Financial,KBWB,Invesco KBW Bank ETF
2020-08-01,38.45000076293945,42.290000915527344,37.9900016784668,39.540000915527344,35.98594284057617,11915000,Financial,KBWB,Invesco KBW Bank ETF
2020-09-01,39.369998931884766,41.689998626708984,35.380001068115234,37.4900016784668,34.120208740234375,26777500,Financial,KBWB,Invesco KBW Bank ETF
2020-10-01,37.83000183105469,42.09000015258789,36.90999984741211,39.709999084472656,36.412017822265625,19617500,Financial,KBWB,Invesco KBW Bank ETF
2020-11-01,40.16999816894531,49.04999923706055,39.310001373291016,46.689998626708984,42.812320709228516,29486700,Financial,KBWB,Invesco KBW Bank ETF
2020-12-01,47.7599983215332,50.400001525878906,47.4900016784668,50.380001068115234,46.19586181640625,7262300,Financial,KBWB,Invesco KBW Bank ETF
2021-01-01,50.70000076293945,57.15999984741211,49.220001220703125,50.29999923706055,46.4394645690918,21662400,Financial,KBWB,Invesco KBW Bank ETF
2021-02-01,50.72999954223633,62.52000045776367,50.290000915527344,58.5,54.010108947753906,19064300,Financial,KBWB,Invesco KBW Bank ETF
2021-03-01,59.810001373291016,65.48999786376953,58.86000061035156,61.88999938964844,57.139930725097656,35372400,Financial,KBWB,Invesco KBW Bank ETF
2021-04-01,61.63999938964844,66.44000244140625,60.439998626708984,65.63999938964844,60.885135650634766,18207400,Financial,KBWB,Invesco KBW Bank ETF
2021-05-01,66.18000030517578,69.63999938964844,64.7699966430664,69.01000213623047,64.01103973388672,15098000,Financial,KBWB,Invesco KBW Bank ETF
2021-06-01,69.72000122070312,69.98999786376953,61.2599983215332,64.41000366210938,59.7442512512207,31143500,Financial,KBWB,Invesco KBW Bank ETF
2021-07-01,64.77999877929688,65.08999633789062,59.779998779296875,62.900001525878906,58.6589241027832,48451500,Financial,KBWB,Invesco KBW Bank ETF
2021-08-01,63.279998779296875,67.98999786376953,61.709999084472656,66.20999908447266,61.74574661254883,49811000,Financial,KBWB,Invesco KBW Bank ETF
2021-09-01,66.27999877929688,69.36000061035156,61.91999816894531,67.0999984741211,62.57572555541992,27673600,Financial,KBWB,Invesco KBW Bank ETF
2021-10-01,67.37000274658203,73.7699966430664,67.19000244140625,71.41999816894531,66.9546890258789,22999100,Financial,KBWB,Invesco KBW Bank ETF
2021-11-01,71.94000244140625,73.41999816894531,67.4000015258789,67.43000030517578,63.21415328979492,36893700,Financial,KBWB,Invesco KBW Bank ETF
2021-12-01,68.93000030517578,69.94000244140625,63.869998931884766,67.83999633789062,63.59851837158203,29696200,Financial,KBWB,Invesco KBW Bank ETF
2022-01-01,68.5999984741211,76.47000122070312,65.31999969482422,69.31999969482422,65.45794677734375,53168800,Financial,KBWB,Invesco KBW Bank ETF
2022-02-01,69.25,75.2300033569336,64.91000366210938,69.04000091552734,65.19354248046875,28900500,Financial,KBWB,Invesco KBW Bank ETF
2022-03-01,68.19000244140625,68.45999908447266,61.45000076293945,63.7400016784668,60.1888313293457,43493100,Financial,KBWB,Invesco KBW Bank ETF
2022-04-01,64.33999633789062,64.55999755859375,56.47999954223633,56.58000183105469,53.7020263671875,25238200,Financial,KBWB,Invesco KBW Bank ETF
2022-05-01,57.0,60.43000030517578,53.439998626708984,60.099998474121094,57.042972564697266,31145800,Financial,KBWB,Invesco KBW Bank ETF
2022-06-01,60.11000061035156,60.25,50.599998474121094,51.7599983215332,49.12718963623047,18083900,Financial,KBWB,Invesco KBW Bank ETF
2022-07-01,51.47999954223633,55.84000015258789,49.7400016784668,55.66999816894531,53.295448303222656,14897000,Financial,KBWB,Invesco KBW Bank ETF
2022-08-01,55.31999969482422,59.7599983215332,54.31999969482422,54.439998626708984,52.11791229248047,12785000,Financial,KBWB,Invesco KBW Bank ETF
2022-09-01,54.220001220703125,57.70000076293945,48.68000030517578,49.119998931884766,47.02483367919922,13067900,Financial,KBWB,Invesco KBW Bank ETF
2022-10-01,49.689998626708984,53.869998931884766,47.5,53.439998626708984,51.519344329833984,13056500,Financial,KBWB,Invesco KBW Bank ETF
2022-11-01,54.0099983215332,56.86000061035156,51.560001373291016,55.97999954223633,53.96806335449219,10945100,Financial,KBWB,Invesco KBW Bank ETF
2022-12-01,55.90999984741211,56.33000183105469,49.5099983215332,51.619998931884766,49.7647590637207,14632600,Financial,KBWB,Invesco KBW Bank ETF
2023-01-01,52.09000015258789,57.939998626708984,51.54999923706055,57.939998626708984,56.312992095947266,21728400,Financial,KBWB,Invesco KBW Bank ETF
2023-02-01,57.290000915527344,59.5,55.220001220703125,56.33000183105469,54.748207092285156,31875200,Financial,KBWB,Invesco KBW Bank ETF
2023-03-01,56.11000061035156,56.709999084472656,38.91999816894531,41.970001220703125,40.791446685791016,77038000,Financial,KBWB,Invesco KBW Bank ETF
2023-04-01,42.04999923706055,44.060001373291016,40.08000183105469,41.720001220703125,40.88456344604492,33393100,Financial,KBWB,Invesco KBW Bank ETF
2023-05-01,41.880001068115234,41.970001220703125,36.189998626708984,39.2400016784668,38.454227447509766,43148500,Financial,KBWB,Invesco KBW Bank ETF
2023-06-01,39.540000915527344,43.0099983215332,39.060001373291016,41.04999923706055,40.22797775268555,22393000,Financial,KBWB,Invesco KBW Bank ETF
2023-07-01,41.189998626708984,46.380001068115234,40.18000030517578,45.810001373291016,45.37253189086914,35144400,Financial,KBWB,Invesco KBW Bank ETF
2023-08-01,45.599998474121094,45.70000076293945,40.59000015258789,41.959999084472656,41.559295654296875,14372100,Financial,KBWB,Invesco KBW Bank ETF
2023-09-01,42.22999954223633,42.83000183105469,39.18000030517578,40.06999969482422,39.687347412109375,12025800,Financial,KBWB,Invesco KBW Bank ETF
2023-10-01,39.880001068115234,40.540000915527344,36.5099983215332,37.900001525878906,37.900001525878906,32341300,Financial,KBWB,Invesco KBW Bank ETF
2023-11-01,37.93000030517578,42.970001220703125,37.66999816894531,42.41999816894531,42.41999816894531,12847457,Financial,KBWB,Invesco KBW Bank ETF
2018-12-01,56.5,56.650001525878906,43.95000076293945,46.790000915527344,40.71438980102539,250638300,Financial,KRE,SPDR S&P Regional Banking ETF
2019-01-01,46.220001220703125,54.27000045776367,46.029998779296875,52.959999084472656,46.404537200927734,181748900,Financial,KRE,SPDR S&P Regional Banking ETF
2019-02-01,53.150001525878906,57.52000045776367,53.060001373291016,56.61000061035156,49.602745056152344,120058200,Financial,KRE,SPDR S&P Regional Banking ETF
2019-03-01,57.0099983215332,57.31999969482422,48.970001220703125,51.34000015258789,44.98506546020508,210943900,Financial,KRE,SPDR S&P Regional Banking ETF
2019-04-01,51.84000015258789,56.459999084472656,51.779998779296875,55.79999923706055,49.1239013671875,170729300,Financial,KRE,SPDR S&P Regional Banking ETF
2019-05-01,55.790000915527344,56.7400016784668,50.060001373291016,50.220001220703125,44.211524963378906,163101900,Financial,KRE,SPDR S&P Regional Banking ETF
2019-06-01,50.11000061035156,53.84000015258789,49.95000076293945,53.43000030517578,47.03746795654297,120950300,Financial,KRE,SPDR S&P Regional Banking ETF
2019-07-01,54.029998779296875,55.7400016784668,52.09000015258789,55.13999938964844,48.851863861083984,119715300,Financial,KRE,SPDR S&P Regional Banking ETF
2019-08-01,55.06999969482422,55.41999816894531,47.97999954223633,50.119998931884766,44.40434265136719,173585800,Financial,KRE,SPDR S&P Regional Banking ETF
