Date,Open,High,Low,Close,Adj Close,Volume,sector,ETF Name,Full ETF Name
2018-12-01,110.20999908447266,110.5999984741211,91.7300033569336,99.01000213623048,94.17382049560548,184699100,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-01-01,97.31999969482422,109.1500015258789,96.79000091552734,108.77999877929688,103.87214660644533,114456600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-02-01,107.8499984741211,111.91000366210938,106.36000061035156,110.20999908447266,105.23762512207033,82301900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-03-01,111.11000061035156,114.05999755859376,107.66000366210938,113.8499984741211,108.71338653564452,126494800,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-04-01,114.7699966430664,120.9000015258789,114.41000366210938,120.06999969482422,115.04400634765624,72082500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-05-01,120.2699966430664,120.33000183105467,110.62000274658205,110.94000244140624,106.29617309570312,108676500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-06-01,110.66999816894533,120.79000091552734,109.43000030517578,119.1999969482422,114.21041107177734,81414000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-07-01,120.70999908447266,124.5999984741211,119.61000061035156,120.72000122070312,116.06558227539062,62700300,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-08-01,120.9499969482422,122.13999938964844,113.62999725341795,119.58000183105467,114.96954345703124,99953900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-09-01,119.01000213623048,124.38999938964844,118.58000183105467,120.6999969482422,116.0463409423828,65899600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-10-01,120.9800033569336,123.1500015258789,115.95999908447266,120.8499984741211,116.57601165771484,70052000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-11-01,121.47000122070312,123.38999938964844,119.44000244140624,122.4499969482422,118.1194305419922,57718600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2019-12-01,122.54000091552734,126.7300033569336,119.5500030517578,125.41999816894533,120.9843978881836,61595700,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-01-01,126.20999908447266,128.52999877929688,122.98999786376952,125.31999969482422,121.2864761352539,109639500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-02-01,126.0199966430664,132.72999572753906,112.52999877929688,115.83000183105467,112.10193634033205,141891500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-03-01,116.18000030517578,121.73999786376952,81.73999786376953,98.08000183105467,94.9232406616211,199888800,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-04-01,94.3499984741211,118.20999908447266,91.2300033569336,116.5999984741211,113.39466857910156,98767700,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-05-01,113.0199966430664,126.08000183105467,110.05999755859376,124.19000244140624,120.77603912353516,100390000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-06-01,124.33999633789062,133.3000030517578,121.91999816894533,127.70999908447266,124.1992645263672,101636000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-07-01,127.88999938964844,138.2100067138672,127.79000091552734,137.0,133.54420471191406,80508500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-08-01,137.44000244140625,151.02000427246094,136.4199981689453,150.08999633789062,146.3040313720703,54674000,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-09-01,150.22999572753906,154.13999938964844,139.02999877929688,146.97999572753906,143.2724609375,91784100,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-10-01,148.42999267578125,156.13999938964844,141.74000549316406,142.97000122070312,139.66061401367188,70396700,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-11-01,144.83999633789062,158.7899932861328,142.41000366210938,157.25999450683594,153.6198272705078,64916300,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2020-12-01,158.49000549316406,161.1300048828125,155.22999572753906,160.77999877929688,157.058349609375,65816600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-01-01,161.77999877929688,171.9600067138672,157.44000244140625,162.00999450683594,158.55323791503906,80246900,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-02-01,163.88999938964844,173.4600067138672,159.00999450683594,161.14999389648438,157.71157836914062,59585800,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-03-01,163.14999389648438,170.1999969482422,149.64999389648438,168.07000732421875,164.4839630126953,121750600,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
2021-04-01,169.58999633789062,180.16000366210935,168.85000610351562,178.9199981689453,175.380615234375,62915500,Consumer Service,XLY,Consumer Discretionary Select Sector SPDR Fund
